,expanding,Avew
2010-10-01,0.018836062907750094,0.011527418193627483
2010-11-01,0.02564984363179177,0.023635336359924826
2010-12-01,0.03645829093947071,0.03861936937154588
2011-01-01,0.013413613415010675,0.005247098062436944
2011-02-01,0.005812324313481224,-0.006248780803415113
2011-03-01,0.005250624857148496,-0.006490791443104077
2011-04-01,0.021697509934865043,0.016124266412899258
2011-05-01,0.013059510954716528,0.005051303281613133
2011-06-01,0.007351602368838091,-0.0032100184202369132
2011-07-01,0.005420179067525028,-0.0049302275636139686
2011-08-01,0.010240260720472162,0.0007865413496071771
2011-09-01,0.007671791299475676,-0.003945833128918723
2011-10-01,-0.0006533575848988969,-0.015207035028880675
2011-11-01,-0.0014206485903342095,-0.015321418459315641
2011-12-01,0.0091498895777847,-0.0024494337638568554
2012-01-01,0.0011208335803122031,-0.012645908377972154
2012-02-01,-0.0017380126113207238,-0.015735798173397136
2012-03-01,0.013779203026826123,0.004791221413991786
2012-04-01,0.017851071778170375,0.009202985653403021
2012-05-01,0.007196122497684245,-0.0026920190779393697
2012-06-01,0.01295105016346124,0.005080978793876016
2012-07-01,0.002028119182919989,-0.00859133410340933
2012-08-01,0.0077684225005323175,-0.002703818424823416
2012-09-01,0.009583441358433246,-0.0004393167711515409
2012-10-01,0.009511987087708177,-0.0005447908975759575
2012-11-01,0.00525775501791049,-0.0058054913448107055
2012-12-01,0.006208685342763061,-0.00553539622952235
2013-01-01,0.020067278705099452,0.009320845282563698
2013-02-01,0.025977540501892847,0.018064310498874393
2013-03-01,0.009696282128709651,-0.00042805549117983475
2013-04-01,0.020922797817178772,0.010809588589944408
2013-05-01,0.007224696533255331,-0.004010732671628521
2013-06-01,0.02166099422453034,0.013481456365627576
2013-07-01,0.012054367285924324,0.0007435681656967518
2013-08-01,0.027075830370137558,0.01503785394696694
2013-09-01,0.029427517782966428,0.020023348276887863
2013-10-01,0.031103449217138174,0.024963298759288217
2013-11-01,0.024291187571219633,0.01668454940146913
2013-12-01,0.018331270108205712,0.010333759367316583
2014-01-01,0.01770213148909058,0.009709300874042735
2014-02-01,0.01195043932774479,0.003104447907435706
2014-03-01,0.02076545697405388,0.01376903425108674
2014-04-01,0.024348313733303203,0.017778033610789775
2014-05-01,0.017921836953597003,0.009886825953823654
2014-06-01,0.0082670173404033,-0.000848181519034576
2014-07-01,0.012510178092144024,0.004331319269670363
2014-08-01,0.033538828537965276,0.026552795916100637
2014-09-01,0.03784983705226351,0.03139812559006598
2014-10-01,0.045252337932478265,0.043226032294211694
2014-11-01,0.034144780850023364,0.03053082245981973
2014-12-01,0.04902689666193247,0.046886235904205244
2015-01-01,0.09290787544161253,0.1161046712049864
2015-02-01,0.04577738779585227,0.04377873914537455
2015-03-01,0.012826117534987927,0.00596881720144727
2015-04-01,0.05771829112163486,0.05639779323670655
2015-05-01,0.06642920266698475,0.07192143289739525
2015-06-01,0.0493254742390274,0.05195346077395959
2015-07-01,0.06674487965579007,0.07202027392566764
2015-08-01,0.08152478180665979,0.07705452789809149
2015-09-01,0.05862896570375034,0.043131071480175864
2015-10-01,0.03361457448311179,0.023386014105757462
2015-11-01,0.03164869725783628,0.024028914994840493
2015-12-01,0.04141610311961665,0.03104011199307759
2016-01-01,0.02403170125182309,0.02012073201231241
2016-02-01,0.0230741899304308,0.01696058860435299
2016-03-01,0.014133329185158326,0.010624741568649376
2016-04-01,0.02742771675017864,0.020993585418515846
2016-05-01,0.017754639468220347,0.015341249323095487
2016-06-01,0.009997471668527245,0.010809650531972142
2016-07-01,0.013735500522696762,0.013494038219241177
2016-08-01,0.018187378128179492,0.015568060901281783
2016-09-01,0.014911773476935168,0.014306003871169084
2016-10-01,0.006287340797472539,0.008471948822322942
2016-11-01,0.004321550208703088,0.007306581777530031
2016-12-01,0.018650598705220133,0.015325133598453972
2017-01-01,0.010424325286794734,0.010010179492160268
2017-02-01,0.0018617735319055328,0.005236222330564956
2017-03-01,0.005280325045465604,0.007274196061128724
2017-04-01,0.009937595089396074,0.00803375614273166
2017-05-01,0.008510164788599315,0.007019921450295398
2017-06-01,0.005598367213621772,0.00527386094074962
2017-07-01,0.005720843467095955,0.005566479742461496
2017-08-01,0.012002875520592177,0.00850978376818656
2017-09-01,0.015600693428106657,0.010758700766585815
2017-10-01,0.010916784115676249,0.00806222063329534
2017-11-01,0.001162611874948055,0.003384026527255009
2017-12-01,0.008929541171546842,0.006127417225312873
2018-01-01,0.002019807962091169,0.004545959042592506
2018-02-01,0.010728035443146662,0.0077624239102038
2018-03-01,8.428086647805917e-05,0.0021956808066941115
2018-04-01,0.00817099583686073,0.005047206793798467
2018-05-01,0.0021356647078413747,0.0016325808823540219
2018-06-01,0.004425087944213468,0.0027790265923825597
2018-07-01,0.0033480334048060978,0.001030761672163915
2018-08-01,0.007801329243067248,0.0035687428886018355
2018-09-01,0.0073305398948685305,0.0019982643160284855
2018-10-01,0.0018744003907020207,-0.00022685158821315112
2018-11-01,0.007380599144968216,0.000842210390080534
2018-12-01,0.01987790374651653,0.008293431907160519
2019-01-01,0.007492940707373441,0.0005172814950912014
2019-02-01,0.01383745286950965,0.00468018935349642
2019-03-01,0.01787154347440948,0.011350733472487703
2019-04-01,0.04328692469330379,0.036006083208393505
2019-05-01,0.034460923893434234,0.02136281039298591
2019-06-01,0.015535487451090069,0.0072972597093376255
2019-07-01,0.011032961217685456,0.004801190476470641
2019-08-01,0.010469503326042445,0.0041455757471629984
2019-09-01,0.010925861092638054,0.004230394755476833
2019-10-01,0.013809223947803553,0.005259274806969071
2019-11-01,0.0039079359209064825,0.0002171105528889398
2019-12-01,0.006650817399563607,0.0017396443967941661
